TC (En Bs/USD),N°,Monto,banco,fecha
9.72,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-03
9.73,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-03
9.75,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-03
9.76,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-03
9.78,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-03
9.79,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-03
9.8,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-03
9.81,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-03
9.82,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-03
9.83,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-03
9.84,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-03
9.85,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-03
9.87,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-03
9.88,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-03
9.885,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-03
9.9,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-03
9.95,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-03
9.96,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-03
9.965,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-03
10.0,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-03
10.25,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-03
9.29,0.0,0.0,BANCO ECONÓMICO,2026-07-03
9.31,0.0,0.0,BANCO ECONÓMICO,2026-07-03
9.4,0.0,0.0,BANCO ECONÓMICO,2026-07-03
9.58,0.0,0.0,BANCO ECONÓMICO,2026-07-03
9.59,0.0,0.0,BANCO ECONÓMICO,2026-07-03
9.6,0.0,0.0,BANCO ECONÓMICO,2026-07-03
9.62,0.0,0.0,BANCO ECONÓMICO,2026-07-03
9.63,0.0,0.0,BANCO ECONÓMICO,2026-07-03
9.7,31.0,159927.0,BANCO ECONÓMICO,2026-07-03
9.72,0.0,0.0,BANCO ECONÓMICO,2026-07-03
9.73,0.0,0.0,BANCO ECONÓMICO,2026-07-03
9.75,0.0,0.0,BANCO ECONÓMICO,2026-07-03
9.76,0.0,0.0,BANCO ECONÓMICO,2026-07-03
9.78,0.0,0.0,BANCO ECONÓMICO,2026-07-03
9.79,0.0,0.0,BANCO ECONÓMICO,2026-07-03
9.8,1.0,53397.0,BANCO ECONÓMICO,2026-07-03
9.81,0.0,0.0,BANCO ECONÓMICO,2026-07-03
9.82,0.0,0.0,BANCO ECONÓMICO,2026-07-03
9.83,0.0,0.0,BANCO ECONÓMICO,2026-07-03
9.84,1.0,300000.0,BANCO ECONÓMICO,2026-07-03
9.85,0.0,0.0,BANCO ECONÓMICO,2026-07-03
9.87,2.0,186474.0,BANCO ECONÓMICO,2026-07-03
9.88,0.0,0.0,BANCO ECONÓMICO,2026-07-03
9.885,0.0,0.0,BANCO ECONÓMICO,2026-07-03
9.9,2.0,306318.0,BANCO ECONÓMICO,2026-07-03
9.95,1.0,748804.0,BANCO ECONÓMICO,2026-07-03
9.96,0.0,0.0,BANCO ECONÓMICO,2026-07-03
9.965,0.0,0.0,BANCO ECONÓMICO,2026-07-03
10.0,0.0,0.0,BANCO ECONÓMICO,2026-07-03
10.25,0.0,0.0,BANCO ECONÓMICO,2026-07-03
9.29,0.0,0.0,BANCO FIE,2026-07-03
9.31,0.0,0.0,BANCO FIE,2026-07-03
9.4,0.0,0.0,BANCO FIE,2026-07-03
9.58,0.0,0.0,BANCO FIE,2026-07-03
9.59,0.0,0.0,BANCO FIE,2026-07-03
9.6,0.0,0.0,BANCO FIE,2026-07-03
9.62,0.0,0.0,BANCO FIE,2026-07-03
9.63,0.0,0.0,BANCO FIE,2026-07-03
9.7,8.0,761.0,BANCO FIE,2026-07-03
9.72,0.0,0.0,BANCO FIE,2026-07-03
9.73,0.0,0.0,BANCO FIE,2026-07-03
9.75,0.0,0.0,BANCO FIE,2026-07-03
9.76,0.0,0.0,BANCO FIE,2026-07-03
9.78,0.0,0.0,BANCO FIE,2026-07-03
9.79,0.0,0.0,BANCO FIE,2026-07-03
9.8,0.0,0.0,BANCO FIE,2026-07-03
9.81,0.0,0.0,BANCO FIE,2026-07-03
9.82,0.0,0.0,BANCO FIE,2026-07-03
9.83,0.0,0.0,BANCO FIE,2026-07-03
9.84,0.0,0.0,BANCO FIE,2026-07-03
9.85,0.0,0.0,BANCO FIE,2026-07-03
9.87,0.0,0.0,BANCO FIE,2026-07-03
9.88,0.0,0.0,BANCO FIE,2026-07-03
9.885,0.0,0.0,BANCO FIE,2026-07-03
9.9,0.0,0.0,BANCO FIE,2026-07-03
9.95,0.0,0.0,BANCO FIE,2026-07-03
9.96,0.0,0.0,BANCO FIE,2026-07-03
9.965,0.0,0.0,BANCO FIE,2026-07-03
10.0,0.0,0.0,BANCO FIE,2026-07-03
10.25,0.0,0.0,BANCO FIE,2026-07-03
9.29,0.0,0.0,BANCO FORTALEZA,2026-07-03
9.31,0.0,0.0,BANCO FORTALEZA,2026-07-03
9.4,0.0,0.0,BANCO FORTALEZA,2026-07-03
9.58,0.0,0.0,BANCO FORTALEZA,2026-07-03
9.59,0.0,0.0,BANCO FORTALEZA,2026-07-03
9.6,0.0,0.0,BANCO FORTALEZA,2026-07-03
9.62,0.0,0.0,BANCO FORTALEZA,2026-07-03
9.63,0.0,0.0,BANCO FORTALEZA,2026-07-03
9.7,0.0,0.0,BANCO FORTALEZA,2026-07-03
9.72,0.0,0.0,BANCO FORTALEZA,2026-07-03
9.73,0.0,0.0,BANCO FORTALEZA,2026-07-03
9.75,0.0,0.0,BANCO FORTALEZA,2026-07-03
9.76,0.0,0.0,BANCO FORTALEZA,2026-07-03
9.78,1.0,28000.0,BANCO FORTALEZA,2026-07-03
9.79,0.0,0.0,BANCO FORTALEZA,2026-07-03
9.8,1.0,200000.0,BANCO FORTALEZA,2026-07-03
9.81,1.0,905622.0,BANCO FORTALEZA,2026-07-03
9.82,0.0,0.0,BANCO FORTALEZA,2026-07-03
9.83,0.0,0.0,BANCO FORTALEZA,2026-07-03
9.84,0.0,0.0,BANCO FORTALEZA,2026-07-03
9.85,0.0,0.0,BANCO FORTALEZA,2026-07-03
9.87,0.0,0.0,BANCO FORTALEZA,2026-07-03
9.88,0.0,0.0,BANCO FORTALEZA,2026-07-03
9.885,0.0,0.0,BANCO FORTALEZA,2026-07-03
9.9,0.0,0.0,BANCO FORTALEZA,2026-07-03
9.95,0.0,0.0,BANCO FORTALEZA,2026-07-03
9.96,0.0,0.0,BANCO FORTALEZA,2026-07-03
9.965,0.0,0.0,BANCO FORTALEZA,2026-07-03
10.0,0.0,0.0,BANCO FORTALEZA,2026-07-03
10.25,0.0,0.0,BANCO FORTALEZA,2026-07-03
9.29,0.0,0.0,BANCO GANADERO,2026-07-03
9.31,0.0,0.0,BANCO GANADERO,2026-07-03
9.4,0.0,0.0,BANCO GANADERO,2026-07-03
9.58,1.0,2.0,BANCO GANADERO,2026-07-03
9.59,0.0,0.0,BANCO GANADERO,2026-07-03
9.6,191.0,105083.0,BANCO GANADERO,2026-07-03
9.62,0.0,0.0,BANCO GANADERO,2026-07-03
9.63,2.0,45083.0,BANCO GANADERO,2026-07-03
9.7,294.0,323549.0,BANCO GANADERO,2026-07-03
9.72,0.0,0.0,BANCO GANADERO,2026-07-03
9.73,33.0,1391657.0,BANCO GANADERO,2026-07-03
9.75,0.0,0.0,BANCO GANADERO,2026-07-03
9.76,0.0,0.0,BANCO GANADERO,2026-07-03
9.78,0.0,0.0,BANCO GANADERO,2026-07-03
9.79,1.0,450000.0,BANCO GANADERO,2026-07-03
9.8,39.0,2304.0,BANCO GANADERO,2026-07-03
9.81,1.0,1374111.0,BANCO GANADERO,2026-07-03
9.82,0.0,0.0,BANCO GANADERO,2026-07-03
9.83,0.0,0.0,BANCO GANADERO,2026-07-03
9.84,1.0,400000.0,BANCO GANADERO,2026-07-03
9.85,3.0,4354619.0,BANCO GANADERO,2026-07-03
9.87,0.0,0.0,BANCO GANADERO,2026-07-03
9.88,3.0,17.0,BANCO GANADERO,2026-07-03
9.885,0.0,0.0,BANCO GANADERO,2026-07-03
9.9,0.0,0.0,BANCO GANADERO,2026-07-03
9.95,0.0,0.0,BANCO GANADERO,2026-07-03
9.96,0.0,0.0,BANCO GANADERO,2026-07-03
9.965,0.0,0.0,BANCO GANADERO,2026-07-03
10.0,0.0,0.0,BANCO GANADERO,2026-07-03
10.25,0.0,0.0,BANCO GANADERO,2026-07-03
9.29,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-03
9.31,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-03
9.4,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-03
9.58,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-03
9.59,2.0,9.0,BANCO MERCANTIL SANTA CRUZ,2026-07-03
9.6,136.0,757251.0,BANCO MERCANTIL SANTA CRUZ,2026-07-03
9.62,2.0,4.0,BANCO MERCANTIL SANTA CRUZ,2026-07-03
9.63,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-03
9.7,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-03
9.72,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-03
9.73,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-03
9.75,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-03
9.76,1.0,92572.0,BANCO MERCANTIL SANTA CRUZ,2026-07-03
9.78,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-03
9.79,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-03
9.8,3.0,29594.0,BANCO MERCANTIL SANTA CRUZ,2026-07-03
9.81,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-03
9.82,1.0,1051501.0,BANCO MERCANTIL SANTA CRUZ,2026-07-03
9.83,1.0,187022.0,BANCO MERCANTIL SANTA CRUZ,2026-07-03
9.84,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-03
9.85,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-03
9.87,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-03
9.88,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-03
9.885,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-03
9.9,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-03
9.95,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-03
9.96,1.0,199845.0,BANCO MERCANTIL SANTA CRUZ,2026-07-03
9.965,1.0,1500000.0,BANCO MERCANTIL SANTA CRUZ,2026-07-03
10.0,1.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-03
10.25,1.0,59.0,BANCO MERCANTIL SANTA CRUZ,2026-07-03
9.29,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-03
9.31,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-03
9.4,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-03
9.58,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-03
9.59,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-03
9.6,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-03
9.62,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-03
9.63,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-03
9.7,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-03
9.72,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-03
9.73,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-03
9.75,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-03
9.76,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-03
9.78,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-03
9.79,3.0,10085.0,BANCO NACIONAL DE BOLIVIA,2026-07-03
9.8,1071.0,1855909.0,BANCO NACIONAL DE BOLIVIA,2026-07-03
9.81,1.0,300000.0,BANCO NACIONAL DE BOLIVIA,2026-07-03
9.82,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-03
9.83,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-03
9.84,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-03
9.85,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-03
9.87,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-03
9.88,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-03
9.885,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-03
9.9,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-03
9.95,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-03
9.96,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-03
9.965,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-03
10.0,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-03
10.25,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-03
9.29,0.0,0.0,BANCO PRODEM,2026-07-03
9.31,0.0,0.0,BANCO PRODEM,2026-07-03
9.4,0.0,0.0,BANCO PRODEM,2026-07-03
9.58,0.0,0.0,BANCO PRODEM,2026-07-03
9.59,0.0,0.0,BANCO PRODEM,2026-07-03
9.6,0.0,0.0,BANCO PRODEM,2026-07-03
9.62,0.0,0.0,BANCO PRODEM,2026-07-03
9.63,0.0,0.0,BANCO PRODEM,2026-07-03
9.7,7.0,18491.0,BANCO PRODEM,2026-07-03
9.72,0.0,0.0,BANCO PRODEM,2026-07-03
9.73,0.0,0.0,BANCO PRODEM,2026-07-03
9.75,0.0,0.0,BANCO PRODEM,2026-07-03
9.76,0.0,0.0,BANCO PRODEM,2026-07-03
9.78,0.0,0.0,BANCO PRODEM,2026-07-03
9.79,0.0,0.0,BANCO PRODEM,2026-07-03
9.8,0.0,0.0,BANCO PRODEM,2026-07-03
9.81,0.0,0.0,BANCO PRODEM,2026-07-03
9.82,0.0,0.0,BANCO PRODEM,2026-07-03
9.83,0.0,0.0,BANCO PRODEM,2026-07-03
9.84,0.0,0.0,BANCO PRODEM,2026-07-03
9.85,0.0,0.0,BANCO PRODEM,2026-07-03
9.87,0.0,0.0,BANCO PRODEM,2026-07-03
9.88,0.0,0.0,BANCO PRODEM,2026-07-03
9.885,0.0,0.0,BANCO PRODEM,2026-07-03
9.9,0.0,0.0,BANCO PRODEM,2026-07-03
9.95,0.0,0.0,BANCO PRODEM,2026-07-03
9.96,0.0,0.0,BANCO PRODEM,2026-07-03
9.965,0.0,0.0,BANCO PRODEM,2026-07-03
10.0,0.0,0.0,BANCO PRODEM,2026-07-03
10.25,0.0,0.0,BANCO PRODEM,2026-07-03
9.29,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-03
9.31,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-03
9.4,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-03
9.58,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-03
9.59,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-03
9.6,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-03
9.62,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-03
9.63,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-03
9.7,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-03
9.72,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-03
9.73,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-03
9.75,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-03
9.76,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-03
9.78,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-03
9.79,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-03
9.8,3.0,64.0,BANCO PYME DE LA COMUNIDAD,2026-07-03
9.81,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-03
9.82,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-03
9.83,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-03
9.84,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-03
9.85,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-03
9.87,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-03
9.88,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-03
9.885,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-03
9.9,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-03
9.95,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-03
9.96,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-03
9.965,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-03
10.0,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-03
10.25,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-03
9.29,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-03
9.31,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-03
9.4,5.0,3815.0,BANCO PYME ECOFUTURO,2026-07-03
9.58,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-03
9.59,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-03
9.6,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-03
9.62,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-03
9.63,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-03
9.7,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-03
9.72,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-03
9.73,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-03
9.75,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-03
9.76,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-03
9.78,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-03
9.79,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-03
9.8,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-03
9.81,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-03
9.82,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-03
9.83,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-03
9.84,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-03
9.85,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-03
9.87,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-03
9.88,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-03
9.885,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-03
9.9,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-03
9.95,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-03
9.96,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-03
9.965,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-03
10.0,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-03
10.25,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-03
9.29,1.0,29001.0,BANCO SOLIDARIO,2026-07-03
9.31,16.0,1974.0,BANCO SOLIDARIO,2026-07-03
9.4,0.0,0.0,BANCO SOLIDARIO,2026-07-03
9.58,0.0,0.0,BANCO SOLIDARIO,2026-07-03
9.59,0.0,0.0,BANCO SOLIDARIO,2026-07-03
9.6,0.0,0.0,BANCO SOLIDARIO,2026-07-03
9.62,0.0,0.0,BANCO SOLIDARIO,2026-07-03
9.63,0.0,0.0,BANCO SOLIDARIO,2026-07-03
9.7,0.0,0.0,BANCO SOLIDARIO,2026-07-03
9.72,0.0,0.0,BANCO SOLIDARIO,2026-07-03
9.73,0.0,0.0,BANCO SOLIDARIO,2026-07-03
9.75,0.0,0.0,BANCO SOLIDARIO,2026-07-03
9.76,0.0,0.0,BANCO SOLIDARIO,2026-07-03
9.78,0.0,0.0,BANCO SOLIDARIO,2026-07-03
9.79,0.0,0.0,BANCO SOLIDARIO,2026-07-03
9.8,3.0,74276.0,BANCO SOLIDARIO,2026-07-03
9.81,0.0,0.0,BANCO SOLIDARIO,2026-07-03
9.82,0.0,0.0,BANCO SOLIDARIO,2026-07-03
9.83,0.0,0.0,BANCO SOLIDARIO,2026-07-03
9.84,0.0,0.0,BANCO SOLIDARIO,2026-07-03
9.85,0.0,0.0,BANCO SOLIDARIO,2026-07-03
9.87,0.0,0.0,BANCO SOLIDARIO,2026-07-03
9.88,1.0,97200.0,BANCO SOLIDARIO,2026-07-03
9.885,1.0,599962.0,BANCO SOLIDARIO,2026-07-03
9.9,0.0,0.0,BANCO SOLIDARIO,2026-07-03
9.95,0.0,0.0,BANCO SOLIDARIO,2026-07-03
9.96,0.0,0.0,BANCO SOLIDARIO,2026-07-03
9.965,0.0,0.0,BANCO SOLIDARIO,2026-07-03
10.0,0.0,0.0,BANCO SOLIDARIO,2026-07-03
10.25,0.0,0.0,BANCO SOLIDARIO,2026-07-03
9.29,0.0,0.0,BANCO UNION,2026-07-03
9.31,0.0,0.0,BANCO UNION,2026-07-03
9.4,0.0,0.0,BANCO UNION,2026-07-03
9.58,0.0,0.0,BANCO UNION,2026-07-03
9.59,0.0,0.0,BANCO UNION,2026-07-03
9.6,0.0,0.0,BANCO UNION,2026-07-03
9.62,0.0,0.0,BANCO UNION,2026-07-03
9.63,0.0,0.0,BANCO UNION,2026-07-03
9.7,0.0,0.0,BANCO UNION,2026-07-03
9.72,0.0,0.0,BANCO UNION,2026-07-03
9.73,0.0,0.0,BANCO UNION,2026-07-03
9.75,0.0,0.0,BANCO UNION,2026-07-03
9.76,0.0,0.0,BANCO UNION,2026-07-03
9.78,0.0,0.0,BANCO UNION,2026-07-03
9.79,0.0,0.0,BANCO UNION,2026-07-03
9.8,83.0,318733.0,BANCO UNION,2026-07-03
9.81,0.0,0.0,BANCO UNION,2026-07-03
9.82,0.0,0.0,BANCO UNION,2026-07-03
9.83,0.0,0.0,BANCO UNION,2026-07-03
9.84,0.0,0.0,BANCO UNION,2026-07-03
9.85,0.0,0.0,BANCO UNION,2026-07-03
9.87,0.0,0.0,BANCO UNION,2026-07-03
9.88,0.0,0.0,BANCO UNION,2026-07-03
9.885,0.0,0.0,BANCO UNION,2026-07-03
9.9,0.0,0.0,BANCO UNION,2026-07-03
9.95,0.0,0.0,BANCO UNION,2026-07-03
9.96,0.0,0.0,BANCO UNION,2026-07-03
9.965,0.0,0.0,BANCO UNION,2026-07-03
10.0,0.0,0.0,BANCO UNION,2026-07-03
10.25,0.0,0.0,BANCO UNION,2026-07-03
9.29,1.0,29001.0,TOTAL BANCOS,2026-07-03
9.31,16.0,1974.0,TOTAL BANCOS,2026-07-03
9.4,5.0,3815.0,TOTAL BANCOS,2026-07-03
9.58,1.0,2.0,TOTAL BANCOS,2026-07-03
9.59,2.0,9.0,TOTAL BANCOS,2026-07-03
9.6,327.0,862334.0,TOTAL BANCOS,2026-07-03
9.62,2.0,4.0,TOTAL BANCOS,2026-07-03
9.63,2.0,45083.0,TOTAL BANCOS,2026-07-03
9.7,394.0,659286.0,TOTAL BANCOS,2026-07-03
9.72,3.0,35460.0,TOTAL BANCOS,2026-07-03
9.73,33.0,1391657.0,TOTAL BANCOS,2026-07-03
9.75,1.0,402.0,TOTAL BANCOS,2026-07-03
9.76,2.0,149027.0,TOTAL BANCOS,2026-07-03
9.78,2.0,414417.0,TOTAL BANCOS,2026-07-03
9.79,4.0,460085.0,TOTAL BANCOS,2026-07-03
9.8,1213.0,2852828.0,TOTAL BANCOS,2026-07-03
9.81,7.0,2594409.0,TOTAL BANCOS,2026-07-03
9.82,6.0,1195256.0,TOTAL BANCOS,2026-07-03
9.83,2.0,364145.0,TOTAL BANCOS,2026-07-03
9.84,2.0,700000.0,TOTAL BANCOS,2026-07-03
9.85,4.0,4988480.0,TOTAL BANCOS,2026-07-03
9.87,2.0,186474.0,TOTAL BANCOS,2026-07-03
9.88,4.0,97217.0,TOTAL BANCOS,2026-07-03
9.885,1.0,599962.0,TOTAL BANCOS,2026-07-03
9.9,6.0,1510658.0,TOTAL BANCOS,2026-07-03
9.95,2.0,1248804.0,TOTAL BANCOS,2026-07-03
9.96,1.0,199845.0,TOTAL BANCOS,2026-07-03
9.965,1.0,1500000.0,TOTAL BANCOS,2026-07-03
10.0,1.0,0.0,TOTAL BANCOS,2026-07-03
10.25,1.0,59.0,TOTAL BANCOS,2026-07-03
9.34,0.0,0.0,BANCO BISA,2026-07-06
9.43,0.0,0.0,BANCO BISA,2026-07-06
9.6,0.0,0.0,BANCO BISA,2026-07-06
9.63,0.0,0.0,BANCO BISA,2026-07-06
9.7,3.0,2704.0,BANCO BISA,2026-07-06
9.73,39.0,105731.0,BANCO BISA,2026-07-06
9.74,1.0,25962.0,BANCO BISA,2026-07-06
9.75,0.0,0.0,BANCO BISA,2026-07-06
9.78,1.0,144935.0,BANCO BISA,2026-07-06
9.8,1.0,22000.0,BANCO BISA,2026-07-06
9.8299,0.0,0.0,BANCO BISA,2026-07-06
9.83,2.0,18700.0,BANCO BISA,2026-07-06
9.8302,0.0,0.0,BANCO BISA,2026-07-06
9.84,0.0,0.0,BANCO BISA,2026-07-06
9.85,2.0,821090.0,BANCO BISA,2026-07-06
9.862,0.0,0.0,BANCO BISA,2026-07-06
9.87,0.0,0.0,BANCO BISA,2026-07-06
9.88,1.0,292281.0,BANCO BISA,2026-07-06
9.89,1.0,199965.0,BANCO BISA,2026-07-06
9.9,3.0,1313120.0,BANCO BISA,2026-07-06
9.92,0.0,0.0,BANCO BISA,2026-07-06
9.9296,0.0,0.0,BANCO BISA,2026-07-06
9.93,0.0,0.0,BANCO BISA,2026-07-06
9.95,1.0,700000.0,BANCO BISA,2026-07-06
9.97,0.0,0.0,BANCO BISA,2026-07-06
10.0,0.0,0.0,BANCO BISA,2026-07-06
10.085,0.0,0.0,BANCO BISA,2026-07-06
10.15,0.0,0.0,BANCO BISA,2026-07-06
9.34,0.0,0.0,BANCO DE CRÉDITO,2026-07-06
9.43,0.0,0.0,BANCO DE CRÉDITO,2026-07-06
9.6,0.0,0.0,BANCO DE CRÉDITO,2026-07-06
9.63,0.0,0.0,BANCO DE CRÉDITO,2026-07-06
9.7,3.0,2500.0,BANCO DE CRÉDITO,2026-07-06
9.73,7.0,35701.0,BANCO DE CRÉDITO,2026-07-06
9.74,0.0,0.0,BANCO DE CRÉDITO,2026-07-06
9.75,0.0,0.0,BANCO DE CRÉDITO,2026-07-06
9.78,0.0,0.0,BANCO DE CRÉDITO,2026-07-06
9.8,0.0,0.0,BANCO DE CRÉDITO,2026-07-06
9.8299,0.0,0.0,BANCO DE CRÉDITO,2026-07-06
9.83,0.0,0.0,BANCO DE CRÉDITO,2026-07-06
9.8302,0.0,0.0,BANCO DE CRÉDITO,2026-07-06
9.84,0.0,0.0,BANCO DE CRÉDITO,2026-07-06
9.85,0.0,0.0,BANCO DE CRÉDITO,2026-07-06
9.862,0.0,0.0,BANCO DE CRÉDITO,2026-07-06
9.87,0.0,0.0,BANCO DE CRÉDITO,2026-07-06
